(59)-05-26067,(48)-17-83325,01/10/1978,03:27:32,170
(22)-00-87701,(34)-07-30418,01/10/1978,03:59:00,803
(53)-13-38974,(79)-03-68358,01/10/1978,04:58:02,293
(27)-02-65979,(30)-19-63273,01/10/1978,05:07:13,697
(36)-10-68824,(68)-00-58855,01/10/1978,05:17:44,1974
(29)-29-75442,(78)-01-66082,01/10/1978,06:12:30,2480
(35)-00-98867,(50)-10-52306,01/10/1978,07:27:51,845
(33)-13-36149,(43)-05-98917,01/10/1978,08:03:13,3622
(64)-08-14042,(28)-22-75509,01/10/1978,08:29:51,81
(57)-08-45225,(45)-24-66232,01/10/1978,08:46:45,16
(68)-12-59667,(75)-11-16093,01/10/1978,10:30:12,686
(55)-05-62536,(28)-11-99417,01/10/1978,10:46:32,276
(62)-00-57566,(59)-01-32814,01/10/1978,11:57:45,282
(65)-12-47572,(57)-03-55525,01/10/1978,13:48:52,212
(50)-01-77116,(46)-22-04784,01/10/1978,17:19:56,749
(27)-17-45758,(44)-17-45739,01/10/1978,17:52:01,5039
(48)-13-08468,(26)-20-51102,01/10/1978,18:02:26,348
(41)-00-84103,(60)-10-42806,01/10/1978,21:10:46,88
(57)-16-53718,(67)-04-94805,01/10/1978,21:53:53,162
(31)-00-05389,(73)-13-06328,01/11/1978,00:15:49,1345
(71)-13-31411,(23)-30-83602,01/11/1978,01:16:27,245
(72)-08-71887,(65)-17-49228,01/11/1978,01:23:41,54
(59)-17-04998,(61)-05-68236,01/11/1978,01:33:34,71
(75)-03-79275,(79)-02-09340,01/11/1978,04:36:52,336
(79)-02-81755,(76)-00-80044,01/11/1978,04:51:16,115
(53)-09-75410,(66)-04-13181,01/11/1978,06:46:19,1263
(44)-19-33768,(69)-05-98693,01/11/1978,08:22:05,775
(75)-09-41210,(75)-12-38140,01/11/1978,10:58:24,61
(20)-23-82088,(73)-15-86533,01/11/1978,11:56:59,772
(43)-10-45260,(36)-03-31301,01/11/1978,12:38:46,853
(62)-10-04497,(66)-07-33196,01/11/1978,15:08:21,215
(44)-08-38028,(34)-07-64246,01/11/1978,17:03:10,495
(57)-01-49263,(33)-27-07605,01/11/1978,17:30:36,111
(63)-05-43975,(38)-21-55708,01/11/1978,18:44:43,5906
(34)-20-23234,(31)-23-06145,01/11/1978,19:31:20,1967
(34)-27-15624,(31)-10-90291,01/11/1978,20:15:04,458
(33)-20-30177,(78)-10-94509,01/11/1978,20:33:55,263
(60)-04-07125,(54)-17-69938,01/11/1978,22:00:58,829
(74)-06-14969,(35)-01-87857,01/11/1978,22:33:25,1716
(43)-15-75751,(26)-16-46339,01/11/1978,23:01:57,222
(77)-04-67900,(30)-08-41798,01/11/1978,23:06:34,231
(22)-13-34507,(35)-22-12274,01/11/1978,23:45:05,871
(72)-15-44214,(72)-12-66407,01/12/1978,03:44:37,3274
(38)-05-06585,(27)-01-35979,01/12/1978,05:09:37,375
(27)-08-61026,(34)-18-20399,01/12/1978,05:12:26,524
(22)-11-09219,(40)-05-34261,01/12/1978,06:18:10,125
(33)-10-59423,(42)-21-51691,01/12/1978,06:33:35,1999
(48)-00-85020,(65)-06-21346,01/12/1978,07:23:15,190
(20)-31-89878,(57)-06-31406,01/12/1978,08:35:54,256
(62)-11-10523,(40)-22-61860,01/12/1978,09:43:32,1097
(23)-03-30402,(73)-03-88308,01/12/1978,11:57:05,126
(31)-20-42257,(74)-11-58365,01/12/1978,12:40:27,55
(56)-04-16851,(35)-05-66718,01/12/1978,13:35:03,22
(56)-18-13669,(64)-04-83782,01/12/1978,15:40:13,171
(61)-04-07741,(40)-23-42364,01/12/1978,16:13:39,265
(23)-10-41286,(21)-13-75487,01/12/1978,18:25:29,3362
(28)-25-19899,(36)-27-02845,01/12/1978,18:49:38,119
(58)-12-51063,(32)-12-84453,01/12/1978,19:57:03,92
(60)-06-34352,(36)-26-40092,01/12/1978,21:08:30,389
(66)-09-50499,(65)-04-92241,01/12/1978,21:53:54,634
(37)-05-78384,(24)-16-68096,01/12/1978,22:57:02,66
(61)-05-68136,(57)-19-04848,01/13/1978,00:06:00,2912
(65)-00-08122,(45)-10-73085,01/13/1978,03:06:15,35
(66)-15-18280,(37)-03-83031,01/13/1978,06:44:43,752
(74)-06-73578,(63)-06-05665,01/13/1978,07:39:25,366
(75)-00-55839,(53)-18-80077,01/13/1978,08:34:03,39
(48)-19-86934,(78)-03-27639,01/13/1978,08:45:25,51
(60)-10-82337,(44)-23-92619,01/13/1978,08:56:48,201
(32)-07-80106,(75)-06-54776,01/13/1978,11:56:03,3487
(61)-05-80289,(20)-13-82452,01/13/1978,11:58:13,443
(58)-15-59142,(78)-07-29175,01/13/1978,12:15:11,88
(52)-16-79811,(29)-19-70735,01/13/1978,12:42:40,141
(29)-24-49713,(33)-04-13042,01/13/1978,12:52:50,74
(58)-14-96615,(68)-03-00569,01/13/1978,13:09:30,497
(66)-10-83160,(51)-07-01423,01/13/1978,13:41:11,38
(57)-05-14188,(35)-25-07750,01/13/1978,13:45:09,2767
(42)-24-46699,(54)-16-07034,01/13/1978,14:16:18,540
(42)-01-94572,(46)-18-22197,01/13/1978,15:26:15,491
(78)-13-39184,(21)-08-07730,01/13/1978,16:34:19,279
(37)-27-20315,(77)-14-78531,01/13/1978,17:19:37,1150
(79)-12-57890,(72)-07-28934,01/13/1978,17:31:18,25
(59)-17-99565,(35)-01-27480,01/13/1978,18:06:22,797
(60)-16-14392,(25)-02-97957,01/13/1978,20:11:15,4440
(43)-09-76172,(39)-00-80889,01/13/1978,20:17:57,193
(60)-10-74408,(21)-02-97402,01/13/1978,20:36:00,110
(72)-02-05349,(73)-03-28454,01/13/1978,21:34:03,1637
(49)-07-88641,(66)-17-81021,01/13/1978,23:37:29,693
(57)-06-33699,(20)-33-58478,01/14/1978,01:19:35,128
(46)-11-24299,(32)-15-36564,01/14/1978,03:01:23,2223
(60)-15-62868,(65)-18-53179,01/14/1978,04:27:06,1604
(45)-05-08224,(50)-14-63260,01/14/1978,04:29:20,285
(37)-24-21391,(75)-09-14569,01/14/1978,04:57:28,370
(25)-04-62829,(69)-06-99183,01/14/1978,05:22:55,553
(37)-11-95461,(34)-07-61367,01/14/1978,06:14:10,108
(79)-08-05122,(55)-10-87203,01/14/1978,06:27:51,95
(47)-02-82777,(61)-02-66925,01/14/1978,06:38:25,661
(65)-04-89013,(39)-09-24103,01/14/1978,10:03:50,15
(47)-09-61972,(26)-27-75072,01/14/1978,10:29:06,92
(62)-11-67238,(66)-11-55027,01/14/1978,10:34:18,219
(36)-18-59274,(28)-24-92622,01/14/1978,12:25:12,412
(33)-03-08396,(78)-09-15888,01/14/1978,15:48:08,753
(65)-08-40659,(69)-14-49040,01/14/1978,16:21:06,1437
(26)-12-50752,(69)-02-04122,01/14/1978,16:25:31,3003
(66)-15-94884,(52)-10-34638,01/14/1978,17:04:53,788
(50)-09-47613,(53)-11-79990,01/14/1978,18:00:42,1594
(45)-20-13534,(37)-15-98536,01/14/1978,18:38:15,771
(49)-05-02450,(30)-01-76471,01/14/1978,19:17:37,1159
(74)-14-58951,(36)-19-21773,01/14/1978,19:50:29,3441
(51)-16-64328,(33)-03-69209,01/14/1978,22:41:42,706
(75)-05-16334,(47)-09-06393,01/14/1978,23:01:50,274
(46)-08-27476,(72)-08-32251,01/14/1978,23:08:13,210
(22)-07-53329,(35)-00-77849,01/15/1978,00:09:12,238
(41)-25-78995,(59)-03-70713,01/15/1978,00:26:12,303
(34)-27-74998,(77)-08-14712,01/15/1978,00:58:51,53
(42)-05-21691,(26)-02-26307,01/15/1978,02:14:23,224
(43)-24-78426,(36)-07-20616,01/15/1978,05:01:00,2776
(77)-07-01803,(72)-12-76403,01/15/1978,05:15:18,890
(57)-06-13762,(53)-13-95892,01/15/1978,06:00:21,2725
(41)-10-83706,(47)-13-59888,01/15/1978,07:15:42,878
(38)-01-94439,(22)-14-89656,01/15/1978,08:57:45,49
(32)-04-24751,(47)-23-26416,01/15/1978,09:09:11,196
(68)-00-34891,(76)-10-43777,01/15/1978,10:39:47,200
(72)-15-66891,(46)-07-91758,01/15/1978,11:51:52,227
(24)-15-48345,(50)-18-80607,01/15/1978,12:08:00,70
(28)-09-94001,(77)-01-88874,01/15/1978,13:53:26,77
(55)-18-78126,(71)-13-23394,01/15/1978,14:32:24,317
(31)-20-11613,(49)-16-31516,01/15/1978,15:14:49,200
(66)-16-22010,(58)-08-02458,01/15/1978,16:49:59,2063
(68)-02-09150,(49)-18-84558,01/15/1978,17:13:18,205
(25)-28-74075,(40)-01-12315,01/15/1978,18:06:31,245
(48)-12-01099,(45)-18-76476,01/15/1978,18:53:58,558
(63)-11-30724,(42)-23-10632,01/15/1978,20:12:40,239
(30)-06-27636,(51)-21-34228,01/15/1978,21:32:54,1959
(42)-20-70092,(52)-14-36397,01/15/1978,23:18:40,1060
(53)-02-94883,(38)-22-00180,01/16/1978,00:05:35,222
(52)-01-41194,(36)-19-16965,01/16/1978,03:01:57,91
(27)-28-73585,(37)-11-41608,01/16/1978,06:12:40,396
(78)-04-26819,(43)-09-01673,01/16/1978,06:26:52,16
(61)-13-87367,(66)-13-81146,01/16/1978,07:39:21,957
(22)-29-76678,(72)-03-83830,01/16/1978,08:05:32,916
(22)-02-82360,(32)-24-87247,01/16/1978,08:56:21,248
(75)-14-18079,(30)-17-98864,01/16/1978,10:36:26,200
(32)-03-57253,(47)-17-89472,01/16/1978,11:27:07,769
(68)-04-11868,(22)-01-30846,01/16/1978,12:12:14,1439
(43)-18-98857,(72)-13-73436,01/16/1978,12:28:20,296
(69)-07-49661,(58)-13-87928,01/16/1978,13:25:31,52
(40)-22-10859,(67)-13-55802,01/16/1978,14:18:06,249
(24)-21-92264,(60)-10-88015,01/16/1978,14:39:02,140
(68)-00-68104,(72)-01-93511,01/16/1978,15:07:30,6383
(36)-10-00329,(44)-20-70704,01/16/1978,15:55:23,201
(26)-21-71046,(70)-08-36180,01/16/1978,16:47:01,299
(53)-07-51069,(33)-08-86108,01/16/1978,18:17:57,242
(37)-19-42714,(33)-01-88749,01/16/1978,18:43:44,2458
(30)-13-85794,(46)-22-09607,01/16/1978,19:03:07,672
(60)-10-35194,(25)-24-66329,01/16/1978,19:33:14,2844
(31)-08-81043,(55)-15-63602,01/16/1978,21:13:06,125
(26)-11-26708,(22)-16-80274,01/16/1978,21:46:42,162
(61)-10-69647,(41)-22-39961,01/16/1978,23:53:11,864
(23)-01-39093,(56)-10-27524,01/17/1978,01:47:26,257
(42)-02-48665,(44)-00-94071,01/17/1978,04:13:40,393
(33)-16-62635,(62)-15-40561,01/17/1978,09:23:29,215
(45)-02-85576,(75)-13-54957,01/17/1978,09:39:58,1056
(22)-18-14297,(64)-09-58177,01/17/1978,12:00:42,255
(38)-10-73574,(43)-12-15245,01/17/1978,15:42:47,130
(58)-10-41562,(25)-05-89255,01/17/1978,15:52:17,79
(57)-18-34596,(29)-27-82334,01/17/1978,16:35:18,226
(32)-21-59081,(70)-00-11399,01/17/1978,17:16:01,165
(20)-24-29993,(53)-17-91451,01/17/1978,17:25:17,878
(20)-18-86951,(66)-13-81741,01/17/1978,17:42:19,104
(60)-16-92280,(63)-15-40859,01/17/1978,19:19:03,4495
(67)-08-81587,(30)-23-62852,01/17/1978,19:32:01,2708
(65)-10-44276,(56)-08-28088,01/17/1978,20:42:34,134
(20)-25-61651,(72)-01-01829,01/17/1978,21:48:30,3332
(44)-10-45302,(51)-06-86226,01/17/1978,21:53:03,588
(37)-00-22401,(45)-22-50360,01/17/1978,22:20:33,2842
(34)-26-96116,(40)-24-07135,01/17/1978,22:52:54,2216
(60)-12-28545,(27)-10-82984,01/18/1978,01:38:11,242
(75)-03-86595,(57)-17-27749,01/18/1978,01:38:48,511
(38)-23-96518,(53)-16-15006,01/18/1978,03:17:26,1066
(56)-00-16483,(38)-21-86407,01/18/1978,04:32:59,693
(52)-15-93990,(79)-10-53151,01/18/1978,06:19:59,1452
(20)-11-90742,(34)-20-07270,01/18/1978,10:44:23,907
(34)-04-75419,(28)-00-57295,01/18/1978,12:32:24,2428
(63)-18-13527,(61)-15-40373,01/18/1978,13:21:27,147
(42)-11-00155,(37)-16-00788,01/18/1978,15:41:06,93
(37)-26-30279,(61)-00-68104,01/18/1978,17:16:23,634
(27)-12-75276,(73)-08-00249,01/18/1978,17:47:30,326
(25)-04-08158,(22)-28-86431,01/18/1978,18:26:51,236
(60)-16-12750,(20)-07-54487,01/18/1978,18:58:40,591
(21)-23-99264,(28)-10-69219,01/18/1978,19:07:10,57
(22)-24-65029,(32)-28-76445,01/18/1978,20:22:40,93
