(49)-18-02516,(25)-11-37976,01/01/1978,17:57:01,765
(50)-06-71243,(36)-02-39214,01/01/1978,18:02:38,180
(58)-17-79377,(58)-04-74018,01/01/1978,18:30:14,318
(60)-04-94974,(41)-20-43620,01/01/1978,19:02:59,282
(75)-09-00381,(74)-07-96879,01/01/1978,20:09:08,542
(76)-07-10038,(78)-11-79609,01/01/1978,20:21:33,425
(43)-13-27501,(44)-21-21768,01/01/1978,20:29:36,3714
(77)-06-18002,(65)-17-29614,01/01/1978,20:37:30,253
(36)-08-14012,(37)-23-87458,01/01/1978,20:48:57,2979
(79)-07-86465,(77)-11-80495,01/01/1978,20:51:34,399
(42)-14-41593,(51)-08-39801,01/01/1978,20:55:29,262
(30)-17-03154,(31)-12-83418,01/01/1978,21:00:54,657
(42)-22-20114,(21)-04-64331,01/01/1978,21:02:34,114
(67)-12-99208,(64)-16-14837,01/01/1978,21:03:12,512
(50)-20-80515,(62)-13-78069,01/01/1978,21:15:26,617
(37)-09-67736,(55)-18-47556,01/01/1978,21:36:48,46
(30)-06-60052,(65)-08-92292,01/01/1978,21:51:08,6283
(63)-06-93533,(75)-07-41356,01/01/1978,22:00:54,397
(27)-02-21152,(65)-16-99441,01/01/1978,22:18:04,47
(76)-10-73386,(52)-11-96451,01/01/1978,22:24:26,172
(26)-20-70512,(31)-00-68221,01/01/1978,22:29:05,1827
(39)-22-98080,(79)-07-02065,01/01/1978,22:31:51,121
(62)-02-50662,(72)-08-48780,01/01/1978,22:45:09,3289
(70)-08-17144,(59)-12-29735,01/01/1978,22:57:02,65
(31)-12-07051,(45)-01-34058,01/02/1978,00:00:46,448
(61)-19-61239,(45)-14-52489,01/02/1978,00:11:16,783
(41)-10-39059,(75)-07-08090,01/02/1978,00:30:20,2577
(77)-00-26361,(32)-26-19925,01/02/1978,00:52:23,448
(43)-14-38210,(74)-12-04318,01/02/1978,00:55:51,248
(51)-09-01153,(75)-06-43630,01/02/1978,00:58:14,760
(22)-27-50026,(54)-18-37720,01/02/1978,02:06:33,363
(67)-02-45890,(70)-01-09166,01/02/1978,02:21:40,701
(44)-22-93699,(77)-09-42043,01/02/1978,02:37:55,66
(58)-16-20307,(67)-07-41038,01/02/1978,03:02:29,529
(23)-14-90516,(54)-16-78029,01/02/1978,03:37:05,77
(45)-05-79979,(73)-01-29906,01/02/1978,03:57:41,916
(25)-15-65543,(49)-19-26194,01/02/1978,04:05:01,78
(57)-10-62099,(26)-27-85501,01/02/1978,04:39:27,513
(47)-15-31205,(37)-08-66654,01/02/1978,06:07:20,366
(37)-22-08571,(43)-18-01496,01/02/1978,06:14:08,177
(45)-16-69537,(62)-09-90345,01/02/1978,06:21:40,454
(77)-13-41539,(67)-09-61369,01/02/1978,06:27:04,1401
(62)-04-69052,(74)-01-58525,01/02/1978,07:18:33,583
(61)-17-81930,(75)-00-06075,01/02/1978,07:32:33,817
(60)-05-56971,(70)-09-37088,01/02/1978,07:34:12,140
(56)-02-57554,(48)-14-59501,01/02/1978,08:57:53,810
(67)-06-44661,(32)-07-88302,01/02/1978,09:34:57,467
(34)-23-26749,(36)-14-54801,01/02/1978,09:45:05,504
(32)-15-19136,(44)-22-69079,01/02/1978,10:08:22,314
(24)-16-04855,(60)-16-91413,01/02/1978,10:28:33,285
(70)-03-12879,(48)-05-20787,01/02/1978,10:51:12,5
(26)-08-39174,(68)-07-49928,01/02/1978,11:02:19,34
(43)-08-42587,(71)-15-40638,01/02/1978,11:42:06,716
(27)-09-78462,(64)-06-51210,01/02/1978,12:12:04,130
(57)-20-31859,(50)-00-81834,01/02/1978,12:14:56,9
(78)-05-77967,(68)-10-68420,01/02/1978,12:15:30,210
(54)-21-43345,(35)-14-21996,01/02/1978,12:21:53,46
(67)-15-10252,(32)-14-26865,01/02/1978,12:27:49,814
(51)-19-37240,(29)-19-95927,01/02/1978,12:32:08,182
(35)-09-80480,(62)-12-24088,01/02/1978,12:36:17,799
(69)-11-68402,(36)-13-19699,01/02/1978,12:39:23,661
(36)-17-88210,(69)-02-69095,01/02/1978,12:55:36,2959
(37)-09-18480,(26)-19-65008,01/02/1978,13:11:18,345
(73)-07-30373,(64)-04-89664,01/02/1978,13:16:54,479
(56)-12-77336,(56)-05-03658,01/02/1978,13:18:19,290
(53)-11-30467,(25)-16-38324,01/02/1978,13:28:52,130
(64)-03-11873,(71)-09-66466,01/02/1978,14:00:44,194
(41)-02-69533,(56)-15-68835,01/02/1978,14:04:15,1114
(38)-02-60757,(63)-12-19694,01/02/1978,14:23:45,705
(27)-15-68128,(64)-13-73702,01/02/1978,14:24:36,802
(53)-08-78338,(41)-07-49642,01/02/1978,14:34:40,87
(22)-14-86364,(37)-22-82450,01/02/1978,14:56:57,1970
(44)-07-61225,(65)-07-75209,01/02/1978,15:24:09,314
(50)-00-26043,(48)-15-19130,01/02/1978,15:31:09,713
(74)-09-80558,(22)-28-14334,01/02/1978,15:35:50,866
(35)-21-60793,(64)-03-42118,01/02/1978,15:48:59,1656
(56)-13-39180,(79)-00-40396,01/02/1978,15:53:55,296
(45)-11-66106,(54)-00-71482,01/02/1978,16:09:44,343
(45)-17-58239,(72)-08-40535,01/02/1978,16:12:13,1788
(50)-19-92867,(56)-05-08131,01/02/1978,16:30:28,335
(75)-13-75027,(43)-21-44468,01/02/1978,16:37:13,597
(77)-04-21959,(47)-08-57768,01/02/1978,17:47:09,24
(46)-10-43083,(46)-22-28565,01/02/1978,18:23:57,122
(74)-05-34493,(54)-21-17460,01/02/1978,18:28:38,512
(26)-06-96568,(52)-09-24377,01/02/1978,18:46:15,272
(50)-00-73071,(27)-20-69886,01/02/1978,18:47:21,258
(48)-10-61724,(68)-01-33542,01/02/1978,19:19:04,388
(61)-10-85189,(50)-16-15841,01/02/1978,19:26:33,553
(22)-08-40942,(33)-27-17574,01/02/1978,19:40:27,269
(68)-13-32728,(72)-08-92931,01/02/1978,19:43:54,734
(21)-32-76270,(22)-30-33836,01/02/1978,20:06:11,3018
(49)-08-05525,(51)-03-03528,01/02/1978,21:22:52,843
(57)-20-49185,(52)-18-83969,01/02/1978,21:42:28,244
(73)-08-75348,(23)-26-11381,01/02/1978,21:42:40,3258
(72)-11-86797,(45)-05-38260,01/02/1978,22:29:46,1593
(55)-19-11958,(72)-02-82096,01/02/1978,22:37:04,61
(75)-09-59178,(61)-15-40119,01/02/1978,22:39:42,3564
(57)-15-69566,(65)-04-50235,01/02/1978,22:43:01,72
(45)-24-68924,(65)-17-68268,01/02/1978,22:47:01,118
(20)-02-03465,(58)-15-73072,01/02/1978,22:52:26,2435
(46)-24-64126,(59)-12-33247,01/02/1978,23:10:38,225
(74)-13-14643,(20)-15-07949,01/02/1978,23:11:14,1913
(78)-00-79915,(20)-05-53878,01/02/1978,23:47:20,179
(71)-15-29010,(70)-12-20746,01/02/1978,23:53:20,341
(30)-19-61135,(58)-20-03949,01/03/1978,00:02:02,257
(55)-03-59557,(22)-11-49522,01/03/1978,00:15:12,409
(56)-02-12250,(53)-00-22795,01/03/1978,00:20:10,43
(44)-17-06143,(30)-28-17674,01/03/1978,00:28:31,299
(44)-24-95292,(76)-03-02338,01/03/1978,00:51:05,604
(52)-08-99622,(56)-07-09942,01/03/1978,01:03:04,9
(21)-13-09982,(35)-13-37946,01/03/1978,01:03:37,57
(78)-09-28293,(75)-06-90532,01/03/1978,01:04:32,818
(34)-17-24225,(31)-09-67100,01/03/1978,01:11:52,420
(28)-11-85253,(30)-04-76041,01/03/1978,01:56:23,876
(28)-28-72120,(54)-05-30458,01/03/1978,02:01:36,697
(41)-01-90138,(36)-27-63142,01/03/1978,02:19:47,1279
(41)-19-32640,(74)-15-83582,01/03/1978,02:21:45,56
(53)-07-69469,(58)-01-08274,01/03/1978,02:27:58,3186
(43)-22-84513,(60)-06-34015,01/03/1978,02:38:26,90
(76)-08-23858,(47)-12-24623,01/03/1978,02:51:11,763
(27)-19-23346,(37)-13-02449,01/03/1978,03:01:37,820
(51)-18-07418,(47)-18-17940,01/03/1978,03:05:32,111
(73)-06-67763,(55)-08-84790,01/03/1978,03:24:24,393
(45)-16-34611,(79)-07-77761,01/03/1978,03:38:36,90
(68)-13-55737,(67)-14-74524,01/03/1978,03:40:28,634
(59)-19-27553,(54)-07-03212,01/03/1978,03:43:36,532
(50)-13-82109,(24)-11-84672,01/03/1978,04:01:49,362
(71)-10-94241,(59)-11-90364,01/03/1978,04:29:13,1193
(51)-07-80279,(44)-22-61225,01/03/1978,04:41:37,13
(52)-12-24063,(37)-21-16294,01/03/1978,04:59:26,420
(54)-13-29461,(74)-15-88949,01/03/1978,05:48:22,743
(62)-11-36549,(31)-06-99082,01/03/1978,06:27:22,66
(21)-04-64331,(74)-02-09588,01/03/1978,06:35:07,359
(51)-05-45168,(66)-07-13684,01/03/1978,07:15:39,77
(20)-27-66072,(27)-05-87854,01/03/1978,08:07:52,49
(24)-20-99215,(33)-07-00763,01/03/1978,08:08:55,195
(59)-02-73865,(32)-24-69741,01/03/1978,08:13:35,91
(41)-11-24495,(58)-13-12142,01/03/1978,08:40:05,631
(62)-09-61510,(78)-02-68093,01/03/1978,08:40:53,238
(52)-20-14405,(49)-00-76575,01/03/1978,08:46:03,427
(39)-16-81625,(46)-01-18040,01/03/1978,08:48:48,108
(53)-03-80455,(68)-12-26444,01/03/1978,08:53:52,480
(45)-01-09907,(78)-01-20068,01/03/1978,09:35:25,177
(68)-04-90021,(70)-01-68868,01/03/1978,09:40:26,1899
(77)-04-01812,(31)-13-62455,01/03/1978,10:01:38,641
(57)-00-53203,(41)-07-01679,01/03/1978,10:14:01,1914
(48)-19-99302,(59)-14-09165,01/03/1978,10:14:57,254
(23)-23-64674,(40)-11-95864,01/03/1978,10:30:45,761
(29)-04-88332,(39)-26-58931,01/03/1978,10:35:11,3468
(37)-04-65696,(53)-22-43252,01/03/1978,10:53:06,449
(71)-05-40493,(74)-10-26227,01/03/1978,11:43:21,54
(56)-05-23343,(73)-06-59162,01/03/1978,11:45:57,641
(67)-01-44459,(76)-10-23378,01/03/1978,11:48:56,132
(76)-04-54000,(74)-03-72970,01/03/1978,12:01:14,421
(78)-08-86801,(60)-10-43370,01/03/1978,12:17:25,3119
(32)-15-35450,(42)-07-37303,01/03/1978,12:27:32,240
(49)-18-93390,(26)-13-83578,01/03/1978,12:30:40,146
(29)-13-53856,(37)-10-80505,01/03/1978,14:00:12,1254
(60)-03-22720,(45)-17-45433,01/03/1978,14:18:32,2905
(43)-09-11389,(63)-17-09454,01/03/1978,14:33:49,2070
(35)-20-31403,(55)-07-83918,01/03/1978,14:50:22,235
(21)-00-42716,(61)-07-86148,01/03/1978,15:34:20,299
(37)-27-66491,(40)-05-82957,01/03/1978,16:25:28,194
(32)-04-87550,(79)-09-48407,01/03/1978,16:26:18,505
(69)-16-09727,(74)-15-18460,01/03/1978,16:48:53,424
(39)-07-10424,(51)-05-90006,01/03/1978,17:45:08,1537
(55)-08-34691,(57)-09-50713,01/03/1978,18:01:09,291
(61)-18-37867,(55)-10-54477,01/03/1978,18:09:18,28
(76)-11-88794,(63)-05-25160,01/03/1978,18:14:51,171
(44)-25-19908,(42)-14-06988,01/03/1978,18:27:00,2534
(21)-01-14460,(23)-04-80728,01/03/1978,18:42:24,67
(28)-17-04019,(59)-12-59084,01/03/1978,18:54:27,769
(65)-05-18100,(43)-16-52036,01/03/1978,19:14:03,470
(75)-06-60919,(78)-07-19829,01/03/1978,19:20:54,718
(46)-24-40064,(40)-00-39244,01/03/1978,19:37:59,278
(75)-01-18167,(61)-18-51817,01/03/1978,20:18:21,324
(23)-15-04420,(38)-11-93988,01/03/1978,20:28:34,335
(21)-05-73460,(57)-19-41148,01/03/1978,20:37:22,51
(40)-18-32664,(57)-10-69106,01/03/1978,21:05:06,1841
(42)-03-86231,(62)-13-30543,01/03/1978,21:41:02,743
(46)-23-96615,(79)-10-65195,01/03/1978,21:46:35,66
(20)-05-12048,(54)-12-72909,01/03/1978,21:49:00,78
(69)-03-17407,(62)-15-58084,01/03/1978,21:51:34,272
(76)-08-67581,(64)-14-25076,01/03/1978,21:54:32,231
(50)-11-70872,(75)-14-19152,01/03/1978,21:58:04,278
(54)-04-97350,(48)-10-55359,01/03/1978,22:01:46,674
(64)-08-69235,(76)-07-57226,01/03/1978,22:06:56,62
(49)-18-80934,(74)-09-98052,01/03/1978,22:21:28,375
(67)-04-94805,(71)-07-73429,01/03/1978,22:23:00,53
(44)-00-82687,(52)-14-41592,01/03/1978,22:27:20,264
(54)-10-51118,(41)-04-39225,01/03/1978,22:30:49,291
(37)-12-79178,(46)-00-59704,01/03/1978,23:08:29,13
(72)-08-06244,(27)-14-02415,01/03/1978,23:20:56,857
(22)-09-83035,(47)-20-72801,01/03/1978,23:35:39,205
(73)-00-43063,(30)-05-73259,01/03/1978,23:57:41,212
(55)-11-20809,(24)-02-33226,01/04/1978,00:07:37,175
(67)-12-33316,(49)-15-13878,01/04/1978,00:34:06,9
(62)-11-27488,(53)-13-38105,01/04/1978,00:43:50,2993
(27)-27-57896,(48)-18-41229,01/04/1978,00:44:48,198
(25)-04-50284,(55)-07-34896,01/04/1978,00:54:24,201
(24)-16-30164,(30)-19-79923,01/04/1978,01:11:46,274
(21)-08-19590,(79)-04-93812,01/04/1978,01:25:18,488
(53)-07-69469,(58)-07-04673,01/04/1978,01:31:40,217
(32)-07-72370,(40)-00-78575,01/04/1978,01:58:45,650
(62)-00-63723,(69)-07-70424,01/04/1978,02:07:23,160
(33)-12-04497,(22)-10-49441,01/04/1978,02:11:57,501
(71)-09-17086,(41)-05-03224,01/04/1978,02:21:11,1439
(65)-00-08561,(56)-21-37872,01/04/1978,02:21:50,494
(62)-10-10927,(34)-03-68880,01/04/1978,02:52:40,138
(21)-07-64610,(56)-03-51138,01/04/1978,02:55:58,93
(30)-26-16833,(25)-06-26586,01/04/1978,03:06:05,168
(54)-02-12330,(46)-02-06450,01/04/1978,03:10:58,2946
(68)-09-72360,(25)-23-97833,01/04/1978,03:10:59,412
(37)-15-92815,(32)-21-63794,01/04/1978,03:36:12,157
(44)-09-87438,(73)-01-83196,01/04/1978,04:03:10,2313
(68)-10-04161,(20)-19-60217,01/04/1978,04:22:25,289
(32)-11-66465,(70)-07-22161,01/04/1978,04:43:11,80
(34)-07-27525,(63)-13-90221,01/04/1978,04:51:26,90
(72)-13-99982,(70)-08-06381,01/04/1978,05:08:45,487
(29)-13-76998,(64)-13-93863,01/04/1978,05:11:02,798
(52)-00-52184,(29)-20-50632,01/04/1978,05:58:23,21
(26)-11-54137,(35)-01-92473,01/04/1978,07:45:25,1468
(27)-27-70171,(30)-20-65639,01/04/1978,08:07:10,964
(25)-21-13008,(36)-02-39214,01/04/1978,08:26:29,24
(40)-06-11910,(47)-02-31642,01/04/1978,08:58:36,264
(73)-13-39304,(57)-07-90606,01/04/1978,09:19:25,74
(35)-02-68952,(79)-01-01837,01/04/1978,09:26:25,558
(45)-01-00725,(52)-11-21195,01/04/1978,09:43:10,261
(28)-01-14844,(23)-19-25350,01/04/1978,09:49:03,3350
(43)-12-98612,(67)-14-52532,01/04/1978,09:59:29,3513
(72)-08-29005,(39)-22-58572,01/04/1978,10:04:09,528
(41)-25-28560,(38)-10-82055,01/04/1978,10:26:13,149
(23)-12-36311,(76)-11-97913,01/04/1978,10:49:02,500
(70)-12-40826,(77)-02-26201,01/04/1978,10:54:42,3462
(37)-15-71710,(63)-17-30436,01/04/1978,11:39:30,22
(21)-05-02498,(64)-13-54069,01/04/1978,12:05:52,159
(72)-07-45989,(53)-16-34976,01/04/1978,12:12:11,159
(52)-04-86743,(44)-04-24575,01/04/1978,12:19:54,13
(78)-09-57879,(32)-25-49249,01/04/1978,12:56:20,631
(49)-12-66679,(23)-16-63487,01/04/1978,14:06:14,124
(48)-16-96047,(35)-26-85745,01/04/1978,14:07:34,243
(35)-26-92325,(54)-19-77862,01/04/1978,15:56:29,655
(41)-05-22370,(66)-00-33731,01/04/1978,16:25:15,3434
(62)-00-36502,(74)-02-19483,01/04/1978,16:32:08,3197
(37)-23-51710,(34)-05-28282,01/04/1978,17:00:39,420
(25)-11-93585,(74)-03-06620,01/04/1978,17:02:34,45
(28)-14-02842,(64)-01-11709,01/04/1978,17:40:29,721
(61)-13-75488,(47)-17-17730,01/04/1978,17:54:31,2019
(62)-13-98237,(46)-00-91000,01/04/1978,18:21:22,4666
(30)-17-22705,(77)-13-23708,01/04/1978,18:21:27,160
(25)-14-49423,(33)-23-32825,01/04/1978,18:46:05,289
(38)-16-76365,(59)-17-06184,01/04/1978,19:12:20,274
(66)-01-31417,(33)-28-67229,01/04/1978,19:27:01,234
(25)-15-13332,(29)-24-74125,01/04/1978,19:34:04,28
(29)-28-65790,(31)-26-90509,01/04/1978,19:45:08,404
(62)-09-76256,(39)-12-14220,01/04/1978,20:07:48,187
(22)-29-47954,(47)-15-69446,01/04/1978,20:27:09,3207
(62)-05-78140,(51)-13-06047,01/04/1978,20:40:20,2014
(55)-03-46671,(27)-21-02239,01/04/1978,20:52:53,643
(48)-23-91423,(21)-08-41154,01/04/1978,21:43:48,267
(36)-10-80477,(78)-12-14444,01/04/1978,21:49:16,2901
(51)-13-88716,(59)-15-10411,01/04/1978,21:52:55,282
(69)-09-00548,(29)-04-26365,01/04/1978,22:30:46,1425
(46)-00-90051,(61)-17-63209,01/04/1978,22:42:09,278
(36)-23-29546,(54)-08-93645,01/04/1978,23:09:26,805
(35)-21-36835,(44)-04-66096,01/04/1978,23:42:25,381
(35)-20-71555,(72)-03-25818,01/04/1978,23:58:27,1946
(24)-18-89092,(40)-20-20087,01/05/1978,00:12:02,1778
(28)-12-15614,(61)-02-37583,01/05/1978,00:18:43,13
(69)-15-93963,(76)-01-12469,01/05/1978,00:58:11,402
(68)-05-61164,(58)-19-89723,01/05/1978,01:07:45,2192
(60)-09-90461,(31)-10-83215,01/05/1978,01:25:26,827
(50)-03-30460,(56)-14-23043,01/05/1978,02:20:50,2098
(66)-15-44031,(48)-21-91710,01/05/1978,02:22:59,504
(64)-00-10436,(54)-08-72644,01/05/1978,02:24:06,432
(45)-03-23216,(28)-16-00025,01/05/1978,02:26:17,3000
(66)-14-46637,(41)-18-27368,01/05/1978,02:28:47,2132
(76)-11-31573,(23)-10-43864,01/05/1978,03:00:49,237
(22)-25-65839,(59)-20-28747,01/05/1978,03:30:43,832
(40)-01-49786,(54)-08-56295,01/05/1978,04:58:41,8
(58)-04-39218,(23)-05-93967,01/05/1978,05:13:40,33
(43)-01-66596,(33)-28-18649,01/05/1978,05:14:18,86
(59)-01-77419,(54)-01-48208,01/05/1978,05:39:18,240
(34)-09-51561,(32)-11-42839,01/05/1978,05:54:45,244
(28)-02-48344,(46)-14-19330,01/05/1978,06:04:33,11
(66)-03-95026,(21)-00-65429,01/05/1978,06:13:32,155
(54)-21-50832,(60)-15-09844,01/05/1978,06:35:25,261
(74)-12-78208,(21)-29-88663,01/05/1978,07:03:45,240
(36)-07-82494,(50)-12-55380,01/05/1978,07:38:58,697
(49)-05-65507,(49)-09-61134,01/05/1978,07:46:45,822
(77)-04-58690,(23)-10-55189,01/05/1978,07:57:42,226
(53)-00-57017,(68)-02-93686,01/05/1978,08:27:54,572
(53)-01-52905,(32)-09-43259,01/05/1978,08:31:20,4823
(34)-12-77767,(73)-02-10715,01/05/1978,08:45:22,2325
(66)-14-37439,(26)-24-72638,01/05/1978,08:57:10,162
(75)-13-27466,(37)-19-94997,01/05/1978,09:03:23,282
(20)-18-86253,(71)-09-69355,01/05/1978,09:14:33,287
(32)-04-64600,(47)-21-84144,01/05/1978,09:46:32,146
(29)-19-89400,(26)-16-15238,01/05/1978,10:36:59,182
(53)-17-94069,(31)-28-24397,01/05/1978,11:22:30,2063
(33)-01-41252,(28)-14-81329,01/05/1978,11:48:42,313
(56)-08-53152,(37)-14-47653,01/05/1978,11:53:28,754
(25)-08-00726,(38)-12-36471,01/05/1978,12:41:42,6631
(47)-09-50806,(76)-01-29478,01/05/1978,12:46:09,358
(35)-22-12274,(68)-17-96522,01/05/1978,13:05:35,558
(31)-05-30394,(50)-11-83463,01/05/1978,13:10:40,2129
(54)-02-96252,(77)-09-28451,01/05/1978,14:09:36,6936
(39)-07-02315,(65)-10-96145,01/05/1978,14:30:17,317
(61)-07-14870,(62)-05-29718,01/05/1978,14:30:33,1871
(41)-19-29126,(35)-03-00739,01/05/1978,14:57:07,310
(31)-15-36129,(55)-04-27081,01/05/1978,15:05:28,2505
(34)-07-98889,(23)-10-33940,01/05/1978,15:10:43,78
(23)-19-46058,(43)-12-88810,01/05/1978,15:28:00,2587
(49)-23-78587,(48)-06-84068,01/05/1978,15:29:29,593
(34)-28-93176,(38)-05-98778,01/05/1978,15:30:15,107
(34)-10-35423,(23)-15-07103,01/05/1978,15:36:07,417
(27)-22-60307,(60)-08-95201,01/05/1978,15:40:11,120
(42)-01-36767,(25)-04-30307,01/05/1978,15:52:55,2402
(42)-23-18306,(48)-17-23394,01/05/1978,16:13:00,2826
(73)-01-45878,(42)-09-32522,01/05/1978,17:01:45,5023
(64)-04-80286,(26)-10-05093,01/05/1978,17:14:02,163
(77)-07-76011,(74)-02-65132,01/05/1978,18:11:03,37
(55)-12-24024,(28)-19-44356,01/05/1978,18:16:37,502
(60)-16-02509,(52)-13-14200,01/05/1978,18:32:06,266
(44)-14-69090,(42)-18-55811,01/05/1978,18:34:22,400
(69)-07-63423,(23)-12-73502,01/05/1978,18:35:18,293
(67)-14-61301,(54)-17-93259,01/05/1978,20:11:27,123
(54)-08-18421,(59)-18-18093,01/05/1978,20:55:17,238
(21)-16-40616,(35)-00-41489,01/05/1978,21:03:58,650
(21)-22-39451,(41)-06-39999,01/05/1978,21:15:43,3831
(42)-08-22307,(30)-04-90260,01/05/1978,22:03:26,427
(77)-07-74643,(58)-01-55958,01/05/1978,22:10:27,2914
(74)-15-84543,(59)-14-20139,01/05/1978,22:34:27,494
(50)-06-34322,(41)-03-67395,01/05/1978,23:05:24,323
(75)-02-36088,(75)-00-40064,01/05/1978,23:20:35,267
(66)-05-36796,(58)-20-47146,01/06/1978,00:01:17,2512
(41)-18-08767,(21)-17-04614,01/06/1978,00:30:51,81
(20)-14-23323,(63)-08-46347,01/06/1978,00:37:42,16
(64)-04-04557,(38)-06-78510,01/06/1978,00:43:15,353
(43)-10-90198,(64)-07-30527,01/06/1978,00:55:47,24
(57)-15-86732,(61)-10-73571,01/06/1978,01:00:36,517
(68)-16-24686,(48)-06-11606,01/06/1978,01:15:29,111
(76)-10-74672,(67)-03-67992,01/06/1978,01:49:49,49
(59)-07-63894,(70)-07-64837,01/06/1978,02:01:41,126
(43)-01-98050,(60)-09-66602,01/06/1978,02:14:35,730
(31)-08-03446,(56)-04-19280,01/06/1978,02:22:36,2053
(24)-11-96002,(43)-07-27061,01/06/1978,02:27:24,2128
(46)-12-46570,(61)-05-26751,01/06/1978,02:59:20,551
(24)-13-81611,(68)-08-89256,01/06/1978,03:10:46,126
(43)-23-75140,(46)-24-96324,01/06/1978,03:14:27,161
(58)-06-57615,(31)-11-34240,01/06/1978,03:28:16,337
(61)-17-48502,(73)-11-09494,01/06/1978,03:35:50,284
(43)-15-65111,(69)-09-44520,01/06/1978,04:03:05,84
(40)-18-51044,(79)-07-86585,01/06/1978,04:21:39,503
(51)-17-51757,(23)-11-56903,01/06/1978,04:30:55,550
(56)-00-62780,(34)-00-22585,01/06/1978,05:08:22,92
(26)-02-03802,(27)-06-29705,01/06/1978,05:28:51,571
