(33)-14-78980,(69)-16-13178,01/13/1978,10:29:35,815
(25)-12-85276,(63)-06-98056,01/13/1978,15:44:47,152
(57)-08-62232,(64)-08-33785,01/14/1978,03:07:52,2135
(43)-16-24295,(65)-13-26899,01/14/1978,04:15:33,815
(44)-10-95893,(70)-12-17797,01/14/1978,06:27:52,532
(58)-17-27495,(77)-03-90801,01/14/1978,21:37:00,922
(29)-15-27021,(72)-08-49862,01/15/1978,00:24:45,73
(34)-27-02879,(65)-08-38336,01/15/1978,03:15:15,240
(60)-03-50162,(58)-08-65152,01/15/1978,03:57:49,452
(68)-11-21132,(76)-11-70514,01/15/1978,07:46:21,254
(41)-25-53472,(65)-01-94460,01/15/1978,12:21:41,250
(30)-07-74083,(76)-09-58603,01/15/1978,16:03:31,334
(27)-28-58448,(73)-08-91691,01/16/1978,07:01:53,90
(28)-05-84778,(29)-29-66179,01/16/1978,10:55:03,538
(59)-04-00128,(67)-17-06136,01/17/1978,11:48:01,264
(31)-00-09433,(62)-02-54401,01/18/1978,00:00:24,1184
(51)-05-34433,(31)-26-15500,01/18/1978,01:46:19,292
(48)-09-41650,(50)-03-75005,01/18/1978,05:06:29,210
(72)-05-10665,(31)-25-83789,01/18/1978,06:13:01,143
(72)-06-74587,(63)-00-43964,01/18/1978,11:16:37,78
(42)-06-97485,(33)-07-62717,01/18/1978,15:58:02,969
(39)-25-28732,(33)-04-97413,01/18/1978,17:15:58,266
(30)-16-29272,(20)-13-51778,01/18/1978,20:34:49,247
(45)-13-16376,(23)-16-70846,01/18/1978,22:49:00,280
(74)-00-13823,(76)-00-52916,01/19/1978,03:45:54,865
(22)-06-81187,(61)-19-37678,01/19/1978,06:35:52,45
(51)-00-96205,(43)-02-88658,01/19/1978,08:12:01,297
(41)-19-53562,(53)-16-79493,01/19/1978,08:15:17,672
(68)-04-51016,(72)-05-32291,01/19/1978,08:19:53,788
(66)-05-91769,(75)-11-95079,01/19/1978,10:26:41,905
(42)-13-14389,(75)-14-54988,01/19/1978,21:08:25,599
(59)-10-93870,(40)-17-61764,01/20/1978,04:09:31,251
(51)-00-00373,(75)-05-25189,01/20/1978,05:35:39,174
(50)-09-72774,(46)-00-68287,01/20/1978,19:08:24,119
(46)-24-72116,(78)-12-19366,01/20/1978,21:26:56,202
(49)-13-33997,(73)-00-98315,01/20/1978,21:58:06,740
(37)-00-18798,(66)-06-02612,01/21/1978,00:00:31,501
(42)-20-50271,(21)-23-99264,01/21/1978,02:07:09,339
(59)-10-04805,(74)-12-56412,01/21/1978,08:59:47,2696
(69)-04-32519,(61)-09-45212,01/21/1978,09:00:56,322
(72)-08-55693,(32)-18-44195,01/21/1978,10:01:57,112
(20)-13-00114,(26)-18-35760,01/21/1978,11:26:22,3132
(78)-05-88088,(40)-10-82804,01/21/1978,14:55:21,712
(47)-11-81145,(35)-06-33785,01/21/1978,17:27:36,214
(35)-17-76687,(53)-09-77278,01/22/1978,11:36:08,267
(31)-28-39071,(34)-20-68846,01/22/1978,14:18:13,924
(32)-20-45251,(62)-18-26253,01/22/1978,19:42:03,253
(69)-08-43767,(42)-24-16851,01/22/1978,22:00:04,497
(29)-18-80277,(43)-22-84513,01/23/1978,06:42:45,746
(70)-11-65799,(58)-04-28218,01/23/1978,10:32:24,2205
(59)-18-53407,(72)-07-18029,01/23/1978,10:42:57,237
(52)-03-04505,(23)-16-04753,01/23/1978,12:03:26,515
(48)-13-84173,(46)-24-84967,01/23/1978,17:05:46,786
(30)-08-23723,(21)-22-95792,01/23/1978,19:22:00,290
(37)-17-71406,(59)-10-86188,01/24/1978,00:42:30,231
(25)-24-71034,(25)-24-46176,01/24/1978,02:14:47,261
(63)-12-80829,(31)-05-85437,01/24/1978,03:19:43,961
(77)-06-88587,(37)-27-40941,01/24/1978,12:25:09,7
(48)-23-08095,(29)-25-53622,01/25/1978,04:35:56,91
(62)-06-18268,(68)-13-33697,01/25/1978,05:20:24,2211
(74)-08-75741,(56)-16-89982,01/25/1978,22:46:48,256
(24)-21-96833,(48)-19-93734,01/26/1978,02:17:48,253
(42)-10-96737,(54)-15-59788,01/26/1978,16:01:45,231
(51)-13-17271,(69)-09-74843,01/26/1978,19:51:12,67
(77)-10-10894,(23)-01-58363,01/26/1978,21:03:15,827
(40)-00-19324,(43)-15-45020,01/27/1978,04:24:35,259
(27)-29-72559,(49)-17-45797,01/27/1978,05:58:33,2227
(47)-05-11994,(78)-03-99119,01/27/1978,17:44:30,105
(70)-05-51882,(75)-00-55670,01/28/1978,01:21:27,653
(37)-13-34917,(36)-22-59691,01/28/1978,02:22:32,264
(65)-16-77926,(52)-09-72961,01/28/1978,02:40:05,210
(66)-07-91868,(28)-25-30366,01/28/1978,04:03:08,482
(24)-00-63070,(39)-05-61624,01/28/1978,10:08:36,713
(28)-26-34831,(50)-06-99097,01/28/1978,11:18:35,613
(73)-02-60888,(78)-02-39077,01/28/1978,13:53:56,257
(70)-04-60286,(47)-01-37240,01/28/1978,19:32:04,773
(26)-29-32335,(49)-12-33059,01/28/1978,21:14:53,510
(21)-07-02088,(33)-25-51004,01/29/1978,01:35:50,251
(48)-09-41437,(26)-21-12427,01/29/1978,06:44:52,876
(26)-04-65787,(61)-02-58063,01/29/1978,06:57:33,65
(66)-01-09527,(24)-23-28728,01/29/1978,08:27:05,107
(70)-04-76525,(26)-24-09956,01/29/1978,13:42:21,1779
(75)-07-55026,(39)-08-93346,01/29/1978,15:26:22,386
(62)-15-71528,(23)-28-50386,01/29/1978,20:26:56,141
(45)-11-34126,(21)-17-34640,01/29/1978,21:28:48,17
(41)-01-67843,(39)-17-98367,01/30/1978,00:07:36,48
(37)-10-51615,(72)-12-24062,01/30/1978,05:01:51,1651
(60)-16-91413,(63)-06-09851,01/30/1978,07:50:50,340
(68)-04-00635,(60)-16-14217,01/30/1978,09:48:24,168
(27)-16-83814,(46)-22-96509,01/30/1978,15:31:32,1082
(42)-20-78428,(21)-02-26758,01/30/1978,17:36:30,842
(29)-27-70745,(62)-09-76031,01/30/1978,19:27:38,869
(45)-23-73155,(44)-22-92465,01/30/1978,19:56:09,377
(45)-00-42926,(79)-05-82972,01/30/1978,23:14:07,85
(37)-14-88822,(62)-16-76641,01/31/1978,05:32:25,319
(63)-15-00878,(64)-14-85959,01/31/1978,09:44:20,174
(61)-00-46595,(29)-10-50813,01/31/1978,19:10:24,59
(72)-01-11845,(30)-06-16841,01/31/1978,20:56:06,288
(30)-19-30074,(50)-21-04676,01/31/1978,23:13:34,15
(27)-13-59614,(30)-01-75875,02/01/1978,01:20:58,189
(50)-23-03222,(20)-17-00528,02/01/1978,01:22:59,775
(60)-02-15597,(23)-24-56619,02/01/1978,03:07:10,25
(34)-19-24140,(58)-06-05210,02/01/1978,03:59:48,1335
(27)-15-81148,(21)-30-20164,02/01/1978,05:28:37,16
(34)-26-69986,(53)-07-38664,02/01/1978,16:37:27,291
(20)-21-41880,(51)-10-30644,02/01/1978,16:58:03,199
(28)-03-39715,(73)-03-44543,02/01/1978,18:01:57,275
(48)-12-10093,(22)-28-77149,02/01/1978,21:37:04,883
(56)-14-23043,(38)-13-88879,02/02/1978,10:11:45,140
(29)-11-62524,(45)-09-01516,02/02/1978,11:06:48,210
(30)-25-54737,(59)-14-14769,02/02/1978,12:39:15,366
(34)-06-67593,(60)-19-02034,02/02/1978,16:55:22,493
(71)-01-76422,(21)-31-85789,02/02/1978,20:47:36,243
(23)-30-48281,(43)-22-76185,02/02/1978,21:55:58,3082
(57)-17-05008,(77)-06-90046,02/03/1978,06:32:00,843
(23)-18-23836,(37)-19-29586,02/03/1978,08:49:41,683
(29)-12-09224,(63)-01-36249,02/03/1978,11:06:05,879
(78)-07-74388,(60)-06-39791,02/03/1978,13:01:49,2106
(71)-16-30022,(26)-13-67248,02/03/1978,16:39:13,338
(44)-02-02377,(21)-12-60941,02/04/1978,01:21:51,537
(32)-02-23396,(54)-14-97592,02/04/1978,09:45:13,84
(51)-05-61843,(37)-06-76955,02/04/1978,11:33:18,3095
(20)-27-68414,(41)-09-73188,02/04/1978,16:57:24,850
(46)-16-28152,(64)-16-82656,02/04/1978,19:58:40,717
(71)-02-92328,(54)-01-27367,02/04/1978,20:56:56,2326
(25)-05-97230,(48)-08-55954,02/04/1978,22:27:31,1914
(31)-01-94253,(42)-05-11665,02/04/1978,23:01:20,632
(40)-04-40858,(30)-15-90272,02/05/1978,02:33:26,3822
(78)-12-24459,(43)-11-93922,02/05/1978,21:14:39,210
(73)-06-90516,(50)-22-02996,02/06/1978,02:06:20,715
(70)-07-09812,(66)-02-91994,02/06/1978,05:48:28,56
(47)-08-43674,(35)-23-67127,02/06/1978,06:40:25,905
(27)-20-69886,(48)-17-62228,02/06/1978,14:32:31,1936
(46)-16-24743,(43)-00-94306,02/06/1978,17:15:54,436
(46)-03-61942,(30)-00-65998,02/06/1978,22:27:30,362
(57)-10-97696,(54)-01-10635,02/07/1978,01:05:48,741
(70)-06-87356,(76)-03-89141,02/07/1978,02:34:04,777
(27)-14-60175,(60)-13-21982,02/07/1978,09:53:12,187
(62)-15-96677,(51)-06-98060,02/07/1978,12:55:56,242
(70)-15-68712,(75)-10-18738,02/07/1978,14:36:12,392
(68)-05-11402,(70)-09-75077,02/07/1978,18:49:31,836
(45)-22-26433,(56)-19-41456,02/07/1978,18:50:43,72
(26)-18-98402,(54)-07-56692,02/08/1978,00:30:28,753
(24)-05-41367,(41)-03-39290,02/08/1978,16:48:25,116
(36)-14-03671,(57)-16-79986,02/08/1978,16:57:19,247
(75)-02-49961,(61)-02-34643,02/09/1978,00:37:04,3342
(42)-24-36657,(41)-02-01880,02/09/1978,00:45:56,444
(37)-20-62948,(30)-19-48127,02/09/1978,02:26:22,752
(57)-20-05829,(38)-06-92427,02/09/1978,06:25:28,96
(73)-05-37275,(79)-09-56595,02/09/1978,11:53:49,2360
(47)-11-53439,(24)-11-04076,02/09/1978,13:04:51,67
(23)-14-85163,(71)-16-04120,02/09/1978,15:03:10,37
(24)-18-72602,(76)-09-83927,02/09/1978,21:29:47,277
(78)-11-85985,(38)-23-07336,02/09/1978,22:55:08,2361
(25)-00-05123,(37)-27-67554,02/10/1978,05:17:01,384
(28)-02-71690,(46)-21-29921,02/10/1978,07:19:34,170
(53)-06-36101,(54)-19-33197,02/10/1978,10:03:06,719
(22)-20-07563,(64)-00-50374,02/10/1978,19:01:19,140
(41)-00-40557,(45)-13-07196,02/11/1978,08:13:48,336
(79)-00-29659,(31)-10-78160,02/11/1978,10:17:40,677
(63)-07-61905,(35)-06-10737,02/11/1978,14:18:47,2632
(48)-00-21861,(75)-10-28021,02/11/1978,14:27:45,162
(36)-11-10185,(30)-01-83883,02/11/1978,17:48:59,119
(30)-10-21483,(57)-18-90634,02/11/1978,19:00:42,816
(70)-08-70375,(47)-10-25101,02/11/1978,21:20:54,791
(35)-00-86401,(64)-10-58008,02/11/1978,21:24:09,2757
(30)-01-85728,(69)-06-08874,02/12/1978,08:35:08,263
(70)-01-26705,(27)-25-39490,02/12/1978,10:38:05,5064
(52)-00-52184,(67)-12-74383,02/12/1978,12:14:45,498
(52)-10-52001,(68)-13-62938,02/12/1978,17:30:15,879
(74)-08-38915,(51)-05-05232,02/12/1978,20:05:20,2477
(68)-00-83288,(62)-01-14756,02/12/1978,22:48:44,366
(31)-08-70912,(38)-07-45950,02/14/1978,00:35:31,159
(44)-10-95893,(75)-00-12118,02/14/1978,01:53:20,227
(77)-02-93736,(22)-27-65477,02/14/1978,13:25:09,1532
(76)-03-46307,(65)-18-75540,02/15/1978,01:09:22,187
(32)-26-77814,(66)-12-84810,02/15/1978,18:23:57,1779
(66)-07-16901,(63)-11-95349,02/16/1978,06:07:43,20
(54)-01-53248,(61)-06-01689,02/16/1978,06:41:18,384
(40)-07-20495,(50)-08-36706,02/16/1978,11:05:38,9
(36)-02-32102,(27)-25-16410,02/16/1978,11:58:40,177
(67)-15-22195,(77)-10-36570,02/16/1978,12:27:45,139
(57)-13-39347,(71)-11-81057,02/16/1978,17:54:20,830
(25)-13-77204,(20)-27-31618,02/16/1978,20:17:23,2523
(32)-19-04633,(53)-08-74786,02/17/1978,05:33:01,742
(69)-04-32519,(64)-05-95128,02/17/1978,16:02:04,241
(46)-00-49088,(67)-02-59504,02/17/1978,17:32:43,24
(62)-18-23265,(30)-07-05793,02/17/1978,19:04:01,405
(63)-07-80022,(25)-18-11956,02/17/1978,19:26:18,1643
(63)-10-47147,(78)-06-57856,02/17/1978,22:14:04,457
(78)-01-07250,(25)-23-13665,02/18/1978,02:21:20,205
(53)-17-56296,(75)-05-99155,02/18/1978,02:30:00,684
(39)-02-35721,(62)-16-59181,02/18/1978,04:18:48,251
(66)-10-84466,(28)-05-88157,02/18/1978,07:23:18,88
(33)-07-76117,(70)-09-22764,02/18/1978,09:33:01,133
(56)-07-31468,(69)-15-45214,02/19/1978,06:15:19,497
(27)-01-78520,(51)-16-08584,02/19/1978,08:30:56,305
(52)-03-10381,(78)-09-44480,02/19/1978,08:57:28,129
(49)-22-99206,(22)-26-93906,02/19/1978,13:44:35,735
(44)-23-26529,(42)-25-90419,02/19/1978,14:16:49,137
(63)-16-83250,(44)-24-35238,02/19/1978,15:57:10,5485
(42)-18-01947,(73)-08-73010,02/19/1978,17:36:34,41
(25)-04-32270,(40)-03-13547,02/20/1978,03:10:57,298
(22)-16-82769,(40)-00-04079,02/20/1978,14:56:14,111
(26)-15-62280,(68)-14-73783,02/20/1978,16:31:53,887
(56)-12-45391,(72)-00-55619,02/20/1978,17:54:22,165
(53)-00-09354,(65)-01-92064,02/20/1978,19:01:00,264
(64)-14-50660,(29)-14-36334,02/20/1978,23:22:03,235
(23)-23-87164,(54)-00-00248,02/21/1978,13:53:58,196
(62)-04-47776,(42)-10-64246,02/21/1978,19:02:16,109
(44)-07-27688,(44)-25-02453,02/22/1978,02:59:46,203
(42)-19-83212,(67)-14-74667,02/22/1978,04:30:00,538
(28)-30-35313,(67)-08-81943,02/22/1978,09:17:27,114
(28)-28-16055,(41)-23-20925,02/22/1978,10:44:49,2785
(60)-13-83741,(47)-22-51916,02/22/1978,17:18:52,763
(57)-01-12443,(28)-30-55412,02/22/1978,22:20:23,631
(28)-06-56690,(54)-05-96782,02/23/1978,02:08:12,54
(74)-11-23953,(76)-08-77045,02/23/1978,13:25:55,620
(34)-26-82299,(64)-15-23103,02/23/1978,22:34:42,1927
(33)-25-83474,(63)-06-07056,02/24/1978,02:08:43,4485
(53)-02-14081,(56)-19-49731,02/24/1978,05:37:34,754
(62)-00-60078,(67)-06-68648,02/24/1978,18:31:11,44
(25)-09-71669,(56)-19-83328,02/24/1978,19:50:39,257
(26)-27-49750,(69)-13-05537,02/24/1978,20:26:54,2786
(68)-08-62890,(33)-28-59385,02/24/1978,20:33:09,419
(23)-01-71579,(61)-06-01689,02/24/1978,21:21:38,721
(57)-19-85181,(54)-11-13202,02/25/1978,05:11:00,2859
(36)-08-84519,(63)-03-42836,02/25/1978,07:34:16,90
(61)-07-69490,(66)-12-86030,02/25/1978,09:01:38,296
(64)-03-71104,(37)-06-63430,02/25/1978,23:26:25,324
(75)-05-01846,(44)-24-30388,02/26/1978,05:47:57,262
(25)-09-14099,(72)-13-58155,02/26/1978,13:45:58,337
(27)-23-89985,(53)-00-10037,02/26/1978,17:43:46,1388
(74)-11-48771,(40)-23-64739,02/26/1978,20:29:53,732
(31)-09-71122,(47)-09-32987,02/27/1978,00:23:45,100
(57)-18-07756,(29)-22-27389,02/27/1978,01:08:45,546
(69)-02-29017,(46)-08-60607,02/27/1978,02:56:35,513
(46)-17-95745,(26)-29-88548,02/27/1978,03:58:34,748
(29)-16-74368,(66)-06-32263,02/27/1978,19:37:13,2376
(59)-17-32064,(47)-12-82116,02/28/1978,00:13:27,144
(24)-04-94826,(56)-11-02079,02/28/1978,03:48:45,209
(71)-12-39469,(40)-05-21768,02/28/1978,03:56:00,1415
(69)-12-25461,(45)-06-25484,02/28/1978,06:36:36,347
(35)-08-84414,(78)-05-88088,02/28/1978,10:43:34,633
(20)-30-72285,(34)-25-62637,02/28/1978,13:34:38,581
(28)-00-01214,(69)-03-20854,03/01/1978,07:41:56,51
(36)-00-05420,(46)-15-30045,03/01/1978,08:02:09,61
(67)-00-15363,(76)-01-58268,03/01/1978,16:37:56,2623
(21)-31-47044,(34)-03-68880,03/01/1978,23:21:12,210
(67)-15-45012,(25)-20-17851,03/02/1978,07:12:49,104
(43)-18-58590,(64)-05-94135,03/02/1978,10:23:07,155
(60)-16-86182,(57)-01-37923,03/02/1978,12:54:50,626
(77)-05-01862,(44)-02-08975,03/02/1978,13:21:45,227
(70)-09-37088,(28)-26-55775,03/02/1978,15:44:09,717
(20)-26-64226,(27)-19-41214,03/02/1978,18:24:08,744
(38)-22-55794,(68)-02-40525,03/03/1978,04:10:24,308
(55)-11-02474,(44)-12-02312,03/03/1978,05:41:06,258
(67)-10-73740,(22)-08-41500,03/03/1978,16:03:34,607
(41)-11-81769,(27)-21-30137,03/03/1978,17:13:21,713
(77)-05-22769,(26)-17-33110,03/03/1978,23:24:04,15
(24)-11-26365,(41)-00-67370,03/04/1978,02:24:16,106
(76)-14-42792,(78)-03-32756,03/04/1978,05:36:14,108
(49)-05-85567,(35)-22-29690,03/04/1978,08:02:28,168
(65)-05-24344,(45)-01-00725,03/04/1978,09:08:36,48
(66)-11-16159,(38)-15-66384,03/04/1978,11:35:37,8
(44)-08-25534,(24)-13-95580,03/04/1978,12:37:50,196
(56)-06-43744,(57)-18-69967,03/04/1978,13:03:25,3114
(39)-21-03353,(63)-04-65632,03/04/1978,17:45:49,882
(55)-02-91454,(57)-07-36415,03/05/1978,03:45:27,158
(41)-02-31890,(21)-31-75822,03/05/1978,05:27:18,851
(24)-28-16473,(57)-17-05008,03/05/1978,12:48:32,190
(30)-26-86084,(32)-08-67698,03/05/1978,14:24:50,144
(28)-23-50384,(52)-07-30736,03/06/1978,09:47:00,446
(72)-02-17240,(25)-20-87724,03/06/1978,15:27:16,717
(22)-16-68934,(33)-22-58034,03/06/1978,15:44:02,168
(58)-15-16356,(39)-10-05323,03/06/1978,16:07:58,852
(36)-24-19485,(62)-03-46586,03/06/1978,19:30:34,911
(26)-28-21330,(72)-08-85675,03/07/1978,00:46:19,790
(41)-18-47032,(27)-29-30698,03/07/1978,01:41:28,131
(42)-04-31798,(63)-08-09281,03/07/1978,02:03:00,697
(41)-03-40500,(67)-05-31673,03/07/1978,03:43:17,382
(30)-16-93085,(29)-05-03253,03/07/1978,05:31:59,406
(59)-13-89828,(52)-04-08594,03/07/1978,06:41:09,2954
(33)-02-55955,(41)-24-32877,03/07/1978,08:05:00,238
(45)-04-68694,(67)-07-91099,03/07/1978,17:48:41,213
(76)-02-66412,(74)-09-22025,03/07/1978,19:30:04,395
(59)-14-77683,(61)-08-23694,03/07/1978,22:53:00,257
(44)-07-12618,(52)-02-69393,03/08/1978,05:46:23,833
(66)-10-63950,(32)-16-36106,03/08/1978,15:35:05,164
(76)-04-55236,(35)-04-24321,03/08/1978,20:16:07,241
(47)-17-30245,(44)-23-56136,03/09/1978,01:36:15,424
(50)-01-31227,(45)-24-66232,03/09/1978,03:38:52,184
(71)-06-30300,(43)-03-20238,03/09/1978,05:17:31,620
(74)-04-55961,(73)-09-67723,03/09/1978,06:00:43,3089
(56)-12-31289,(69)-08-60140,03/09/1978,14:33:39,231
(29)-26-88014,(36)-13-74631,03/09/1978,16:07:41,521
(53)-21-31506,(28)-24-70510,03/09/1978,17:04:37,35
(62)-01-39429,(73)-14-23678,03/09/1978,19:49:27,67
(70)-05-30446,(48)-05-85608,03/09/1978,21:57:06,71
(44)-04-04822,(22)-05-81043,03/10/1978,00:07:15,255
(30)-18-90831,(51)-12-89515,03/10/1978,02:16:17,270
(38)-07-60411,(64)-04-86385,03/10/1978,20:03:29,123
(25)-21-13249,(51)-07-61615,03/10/1978,20:44:10,246
(29)-17-71233,(75)-00-55670,03/10/1978,23:18:27,291
(48)-05-56337,(68)-12-09698,03/11/1978,07:04:17,243
(64)-08-40389,(56)-03-93452,03/11/1978,07:30:37,843
(29)-16-46824,(35)-17-71727,03/11/1978,15:47:28,255
(49)-10-46304,(44)-24-16035,03/11/1978,16:20:51,752
(31)-18-38633,(67)-00-50262,03/11/1978,17:44:07,397
(70)-12-79356,(51)-09-77868,03/11/1978,21:59:54,219
(46)-01-95722,(65)-14-36548,03/12/1978,02:10:10,59
(57)-14-05085,(56)-13-32114,03/12/1978,03:39:11,55
(33)-19-28001,(78)-12-26954,03/12/1978,12:20:28,1287
(28)-07-79393,(52)-22-20961,03/13/1978,00:36:24,15
(54)-11-72349,(21)-28-00142,03/13/1978,03:17:40,509
(58)-20-77190,(59)-01-50181,03/13/1978,03:41:46,3586
(50)-03-94837,(31)-02-59683,03/13/1978,13:13:45,54
(58)-13-30265,(55)-12-34881,03/13/1978,16:33:12,332
(49)-06-19950,(57)-07-31863,03/13/1978,22:32:01,28
(72)-13-23922,(28)-02-95106,03/13/1978,23:37:31,240
(60)-01-95788,(49)-00-08133,03/14/1978,07:53:48,222
(62)-10-77990,(71)-14-98468,03/14/1978,12:19:44,1184
(52)-10-63486,(37)-16-64058,03/14/1978,20:16:54,201
(37)-02-96677,(27)-02-58672,03/14/1978,23:59:40,32
(34)-26-01582,(57)-08-64581,03/15/1978,07:10:28,312
(38)-01-27377,(63)-14-11360,03/15/1978,08:26:06,2664
(46)-18-02134,(63)-02-84538,03/15/1978,09:00:57,155
(42)-02-96446,(64)-08-91846,03/15/1978,09:28:33,526
(77)-04-19861,(39)-17-75251,03/15/1978,11:00:28,799
(61)-12-56906,(48)-18-17915,03/15/1978,11:46:40,73
(25)-20-87724,(21)-20-97873,03/15/1978,12:04:15,1818
(39)-22-42250,(72)-11-82096,03/15/1978,13:17:46,629
(36)-25-70225,(62)-06-21419,03/16/1978,00:09:53,4003
(45)-22-42827,(44)-21-93404,03/16/1978,17:28:29,703
(47)-07-00652,(24)-10-32938,03/16/1978,22:39:10,90
(56)-03-58116,(29)-28-92631,03/17/1978,08:36:18,626
(35)-05-96460,(43)-16-64187,03/17/1978,14:56:16,3416
(62)-17-61711,(34)-19-11984,03/17/1978,17:37:24,552
(47)-01-79074,(66)-16-37589,03/18/1978,01:39:40,116
(41)-17-07807,(42)-05-00741,03/18/1978,07:09:03,5226
(77)-00-77482,(58)-01-10213,03/18/1978,08:19:09,610
(48)-13-54092,(29)-10-09796,03/18/1978,16:09:52,414
(26)-02-19359,(35)-03-34240,03/18/1978,17:15:55,591
(74)-07-69578,(40)-16-47476,03/18/1978,21:12:28,29
(53)-06-70172,(30)-08-89423,03/18/1978,22:24:39,559
(24)-27-58265,(22)-00-53028,03/19/1978,01:36:00,47
(28)-19-06885,(59)-07-66691,03/19/1978,02:18:33,118
(23)-01-56745,(64)-05-13292,03/19/1978,02:30:14,274
(63)-01-60850,(31)-22-79121,03/19/1978,06:38:16,462
(65)-14-06458,(66)-13-15149,03/19/1978,09:16:33,190
(61)-12-66225,(64)-11-78327,03/19/1978,11:27:50,1373
(69)-06-39108,(39)-03-11175,03/19/1978,13:44:00,132
(42)-06-49846,(61)-18-38511,03/19/1978,14:52:41,52
(79)-06-23392,(59)-16-71627,03/19/1978,18:40:35,140
(38)-27-61658,(37)-17-66396,03/19/1978,19:17:27,183
(39)-25-00232,(31)-09-82769,03/19/1978,19:59:33,894
